Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GARAGE_YEAR_OLD
1795,20,RL,90.0,10454,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,559.0,1105.0,GasA,Gd,Y,FuseA,1105,0,0,1105,0.0,0.0,1,0,3,1,TA,5,Typ,0,No,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2009,WD,Normal,63
1796,20,RL,80.0,9000,Pave,No,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,Fa,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Basment,RFn,1.0,384.0,TA,TA,Y,0,28,64,0,0,0,No,No,No,0,4,2009,WD,Normal,62
1797,50,RL,60.0,8064,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,174.0,795.0,GasA,Gd,N,SBrkr,765,368,0,1133,0.0,0.0,1,0,3,1,TA,5,Typ,0,No,Detchd,Unf,2.0,900.0,TA,TA,Y,0,0,0,0,231,0,No,No,No,0,12,2009,COD,Abnorml,31
1798,20,RL,71.0,7350,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1041.0,1041.0,GasA,Gd,Y,SBrkr,1041,0,0,1041,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,3,2009,WD,Normal,62
1799,20,RL,60.0,7200,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,GasA,TA,Y,SBrkr,732,0,0,732,1.0,0.0,1,0,2,1,TA,4,Typ,0,No,Detchd,Unf,1.0,240.0,TA,TA,Y,0,68,0,0,0,0,No,No,No,0,9,2009,WD,Normal,68
1800,80,RL,80.0,8000,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,TA,Y,SBrkr,1183,0,0,1183,1.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,7,2009,WD,Normal,61
1801,50,RL,60.0,10800,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseF,832,629,0,1461,0.0,0.0,2,0,4,1,TA,6,Typ,0,No,Detchd,Unf,1.0,384.0,TA,TA,Y,0,204,0,0,0,0,No,No,No,0,8,2009,WD,Normal,71
1802,50,RL,60.0,8064,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120.0,Unf,0.0,744.0,864.0,GasA,TA,Y,SBrkr,1064,0,431,1495,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2.0,576.0,TA,TA,Y,180,36,0,0,0,0,No,No,No,0,8,2009,COD,Abnorml,26
1803,60,RL,76.0,7570,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,993,813,0,1806,0.0,0.0,1,1,4,1,TA,8,Typ,0,No,Attchd,Unf,2.0,483.0,TA,TA,Y,0,55,0,0,0,0,No,No,No,0,3,2009,WD,Normal,56
1804,90,RL,75.0,8604,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,941.0,GasA,Gd,Y,SBrkr,941,0,0,941,1.0,0.0,1,0,2,1,Gd,4,Typ,0,No,Attchd,Unf,2.0,564.0,TA,TA,Y,0,40,0,0,0,0,No,No,No,0,11,2009,WD,Normal,42
1805,20,RL,80.0,7936,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2009,WD,Normal,57
1806,50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861,517,0,1378,0.0,0.0,1,0,3,1,Gd,6,Typ,0,No,Detchd,Unf,1.0,162.0,Fa,Fa,P,54,0,40,0,0,0,No,No,No,0,6,2009,WD,Normal,100
1807,90,RM,57.0,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,Gd,N,FuseA,972,972,0,1944,1.0,0.0,2,0,4,2,TA,12,Typ,0,No,Detchd,Unf,2.0,324.0,Fa,TA,N,0,28,169,0,0,0,No,No,No,0,6,2009,WD,Normal,100
1808,50,RM,90.0,15660,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,GasA,TA,Y,SBrkr,810,496,0,1306,0.0,0.0,1,1,3,1,Gd,6,Typ,0,No,Detchd,Unf,2.0,472.0,Fa,TA,N,0,0,0,0,0,0,No,MnPrv,No,0,7,2009,WD,Normal,61
1809,70,RM,90.0,9900,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Ex,Y,SBrkr,764,700,0,1464,0.0,0.0,2,0,3,1,TA,7,Typ,0,No,No,No,0.0,0.0,No,No,N,0,0,176,0,0,0,No,No,No,0,3,2009,WD,Normal,43
1810,70,RM,57.0,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,269.0,690.0,GasA,TA,Y,FuseA,868,690,0,1558,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,36,0,0,182,0,No,MnPrv,No,0,10,2009,WD,Normal,81
1811,190,RM,63.0,7627,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,N,SBrkr,1101,600,0,1701,0.0,0.0,2,0,4,2,Fa,8,Typ,0,No,No,No,0.0,0.0,No,No,N,0,0,148,0,0,0,No,No,No,0,10,2009,WD,Normal,43
1812,50,RM,56.0,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,N,SBrkr,801,646,0,1447,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,No,No,0.0,0.0,No,No,N,80,0,244,0,0,0,No,No,No,0,7,2009,WD,Normal,43
1813,50,RM,50.0,6000,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,TA,Y,FuseA,768,560,0,1328,0.0,0.0,1,1,3,1,TA,6,Typ,0,No,Detchd,Unf,1.0,308.0,TA,TA,Y,0,12,0,0,0,0,No,MnPrv,No,0,3,2009,WD,Normal,70
1814,30,RM,62.0,7404,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,TA,Y,SBrkr,861,0,0,861,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2.0,288.0,TA,TA,N,0,0,128,0,0,0,No,No,No,0,11,2009,Oth,Normal,100
1815,30,RM,50.0,5925,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,No,No,No,No,0.0,No,0.0,0.0,0.0,GasA,Fa,N,FuseA,612,0,0,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,No,Detchd,Unf,1.0,308.0,TA,Fa,N,0,0,25,0,0,0,No,No,No,0,10,2009,WD,Normal,55
1816,30,RM,60.0,8520,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,TA,Y,SBrkr,792,0,0,792,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,1.0,287.0,TA,TA,Y,0,0,81,0,0,0,No,GdWo,No,0,2,2009,WD,Normal,57
1817,70,RM,60.0,9600,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,TA,Y,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No,Detchd,Unf,2.0,720.0,TA,TA,N,0,0,160,0,0,0,No,No,No,0,6,2009,WD,Normal,46
1818,70,RM,70.0,8400,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,Unf,0.0,917.0,917.0,GasA,Gd,Y,FuseA,1090,917,0,2007,0.0,0.0,2,0,3,1,Ex,8,Typ,0,No,Detchd,Unf,1.0,357.0,TA,TA,Y,0,235,0,0,0,0,No,No,No,0,6,2009,WD,Normal,90
1819,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Ex,Y,SBrkr,664,624,0,1288,1.0,0.0,1,0,3,1,Ex,5,Typ,1,Gd,Attchd,Unf,1.0,280.0,TA,TA,N,0,103,0,0,0,0,No,No,No,0,5,2009,WD,Normal,103
1820,30,C (all),68.58035714285714,3300,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,No,No,0.0,0.0,No,No,N,0,33,0,0,0,0,No,No,No,0,6,2009,WD,Normal,43
1821,50,RM,60.0,5400,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Ex,Y,SBrkr,1044,0,436,1480,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Detchd,Unf,1.0,207.0,Fa,TA,Y,0,0,176,0,0,0,No,No,No,0,9,2009,ConLI,Family,100
1822,70,RM,60.0,9720,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Ex,Y,SBrkr,780,741,0,1521,0.0,0.0,1,0,4,1,Gd,8,Typ,0,No,Detchd,Unf,3.0,640.0,TA,TA,Y,0,0,238,0,0,0,No,MnPrv,No,0,9,2009,WD,Normal,70
1823,30,C (all),72.0,9392,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,245.0,245.0,GasA,TA,N,SBrkr,797,0,0,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,No,No,0.0,0.0,No,No,N,0,36,94,0,0,0,No,No,No,0,9,2009,WD,Abnorml,43
1824,30,RL,68.58035714285714,6615,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1022.0,1022.0,GasA,TA,N,FuseA,1432,0,0,1432,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,BuiltIn,Unf,1.0,216.0,Fa,TA,Y,266,61,0,0,0,0,No,GdWo,No,0,9,2009,WD,Normal,97
1825,70,RL,50.0,4960,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,297.0,297.0,GasA,Ex,Y,SBrkr,1001,653,0,1654,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,336.0,TA,TA,N,244,60,0,0,0,0,No,No,No,0,5,2009,WD,Normal,65
1826,50,RM,60.0,6000,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220.0,Unf,0.0,248.0,468.0,GasA,Gd,Y,SBrkr,822,320,0,1142,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,Fin,1.0,320.0,TA,TA,Y,0,0,98,0,0,0,No,No,No,0,6,2009,WD,Normal,96
1827,30,RM,51.0,6120,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Gd,Y,SBrkr,995,0,0,995,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,1.0,264.0,TA,TA,Y,0,15,51,0,0,0,No,MnPrv,No,0,3,2009,WD,Abnorml,94
1828,50,RM,51.0,6120,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,0.0,679.0,952.0,GasA,TA,Y,FuseA,994,588,0,1582,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,250.0,Fa,TA,Y,189,0,34,150,0,0,No,No,No,0,2,2009,WD,Normal,82
1829,30,RM,50.0,8635,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,0.0,938.0,1072.0,GasA,TA,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,5.0,1184.0,Fa,TA,P,0,0,105,0,0,0,No,No,No,0,8,2009,WD,Normal,38
1830,70,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1048.0,1048.0,GasA,Gd,Y,FuseA,1048,720,0,1768,0.0,0.0,2,0,3,1,TA,8,Typ,0,No,Detchd,Unf,2.0,576.0,Fa,Fa,Y,0,0,150,0,0,0,No,No,No,0,6,2009,WD,Normal,90
1831,70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Fa,Y,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,TA,8,Min2,0,No,Detchd,Unf,1.0,216.0,TA,TA,N,24,28,0,0,0,0,No,No,Shed,400,6,2009,WD,Normal,105
1832,90,RM,50.0,3000,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1040.0,1040.0,GasA,TA,N,SBrkr,1088,1040,0,2128,0.0,0.0,2,0,4,2,TA,11,Sev,0,No,No,No,0.0,0.0,No,No,Y,0,56,0,0,0,0,No,No,No,0,9,2009,WD,Abnorml,43
1833,70,RM,57.0,6876,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,720.0,GasA,Fa,Y,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,TA,8,Typ,0,No,Attchd,Unf,1.0,316.0,TA,TA,Y,0,0,213,0,0,0,No,MnPrv,No,0,8,2009,WD,Normal,93
1834,70,RM,68.58035714285714,5775,Pave,No,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,Ex,Y,SBrkr,741,686,0,1427,0.0,0.0,1,0,3,1,Gd,7,Typ,0,No,Attchd,Unf,1.0,379.0,TA,TA,Y,0,24,112,0,0,0,No,No,No,0,2,2009,WD,Normal,105
1835,190,RM,41.0,5852,Pave,No,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169.0,Unf,0.0,851.0,1020.0,GasA,TA,N,FuseF,978,886,0,1864,0.0,0.0,2,1,6,1,TA,9,Typ,0,No,No,No,0.0,0.0,No,No,N,0,188,102,0,0,0,No,No,No,0,5,2009,WD,Normal,43
1836,50,RM,60.0,5160,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,1204.0,GasA,TA,Y,FuseA,1204,462,0,1666,0.0,0.0,1,0,3,1,TA,4,Typ,0,No,Detchd,Unf,1.0,384.0,Fa,TA,Y,0,0,148,0,0,0,No,No,No,0,8,2009,WD,Normal,93
1837,85,RM,86.0,5160,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,Fa,Av,BLQ,749.0,Rec,63.0,46.0,858.0,GasA,TA,Y,SBrkr,892,0,0,892,1.0,0.0,1,0,1,1,Gd,5,Min2,0,No,No,No,0.0,0.0,No,No,N,0,0,105,0,160,0,No,No,No,0,7,2009,COD,Abnorml,43
1838,190,RM,60.0,10320,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,160.0,698.0,GasA,Ex,Y,FuseF,754,649,0,1403,1.0,0.0,1,1,3,1,TA,7,Typ,0,No,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,288,0,0,0,No,No,No,0,2,2009,WD,Normal,105
1839,20,RL,50.0,4280,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Ex,Y,FuseA,704,0,0,704,0.0,1.0,1,0,2,1,Fa,4,Typ,0,No,CarPort,Unf,1.0,220.0,TA,TA,Y,0,0,24,0,0,0,No,No,No,0,9,2009,WD,Normal,74
1840,90,RL,60.0,10800,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,No,No,No,0.0,0.0,No,No,Y,120,0,0,0,0,0,No,No,No,0,3,2009,WD,Alloca,43
1841,90,RL,68.58035714285714,10547,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,Gd,Gd,GLQ,1152.0,Unf,0.0,0.0,1152.0,GasA,TA,Y,SBrkr,1152,0,0,1152,2.0,0.0,2,0,2,2,TA,6,Typ,0,No,Detchd,Unf,1.0,252.0,TA,Fa,N,0,0,0,0,0,0,No,No,No,0,7,2009,WD,Normal,60
1842,50,RL,60.0,9780,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,TA,N,FuseA,687,425,0,1112,1.0,0.0,2,0,4,1,TA,6,Typ,0,No,Detchd,Unf,1.0,226.0,Po,Po,N,0,0,0,0,0,0,No,No,No,0,3,2009,WD,Normal,86
1843,20,RL,75.0,11625,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,BLQ,527.0,Unf,0.0,525.0,1052.0,GasA,TA,Y,SBrkr,1052,0,0,1052,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,Fin,1.0,668.0,TA,TA,Y,0,215,0,0,0,0,No,No,No,0,4,2009,WD,Abnorml,36
