Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GARAGE_YEAR_OLD
2819,150,RL,68.58035714285714,1700,Pave,No,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,No,Basment,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,No,No,No,0,4,2006,WD,Normal,40
2820,20,RL,75.0,9375,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,GasA,Ex,Y,SBrkr,1350,0,0,1350,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,504.0,TA,TA,Y,237,0,0,0,0,0,No,No,No,0,6,2006,WD,Normal,66
2821,50,RL,62.0,6488,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,N,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,TA,BuiltIn,Unf,1.0,215.0,TA,TA,Y,264,0,0,0,0,0,No,No,No,0,3,2006,WD,Family,78
2822,70,RL,114.0,19950,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,TA,8,Typ,2,Gd,2Types,Unf,3.0,795.0,TA,TA,P,0,42,0,0,180,0,No,No,No,0,12,2006,WD,Normal,92
2823,75,RL,60.0,19800,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,No,No,No,0,12,2006,WD,Normal,27
2824,80,RL,78.0,11679,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,TA,TA,CBlock,TA,TA,Gd,ALQ,612.0,Rec,1164.0,0.0,1776.0,GasA,Ex,Y,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,TA,6,Min2,1,Fa,Attchd,Fin,2.0,528.0,TA,TA,Y,453,253,144,0,0,0,No,MnPrv,No,0,5,2006,WD,Normal,58
2825,20,RL,80.0,12048,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,TA,TA,Slab,No,No,No,No,0.0,No,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,TA,7,Typ,1,Ex,Attchd,RFn,2.0,569.0,TA,TA,Y,0,189,36,0,348,0,No,No,No,0,4,2006,WD,Normal,18
2826,20,RL,70.0,10519,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,GasA,Gd,Y,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,Gd,6,Typ,0,No,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,3,2006,WD,Normal,65
2827,50,RL,75.0,9525,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,468.0,Unf,0.0,532.0,1000.0,GasA,TA,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,TA,7,Typ,0,No,Attchd,Unf,1.0,305.0,Fa,TA,Y,0,0,0,0,0,0,No,No,No,0,7,2006,WD,Normal,67
2828,60,RL,88.0,12128,Pave,No,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,Ex,Y,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,RFn,2.0,506.0,TA,TA,Y,0,245,0,0,168,0,No,MnPrv,No,0,11,2006,WD,Abnorml,31
2829,90,RL,73.0,9069,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,0.0,1344.0,GasA,Gd,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,Gd,8,Typ,0,No,Attchd,Unf,4.0,920.0,TA,TA,Y,288,0,0,0,0,0,No,No,No,0,4,2006,WD,Normal,27
2830,60,RL,133.0,11003,Pave,No,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1308.0,1308.0,GasA,Ex,Y,SBrkr,1308,568,0,1876,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No,BuiltIn,RFn,3.0,848.0,TA,TA,Y,0,40,0,0,0,0,No,No,No,0,7,2006,New,Partial,15
2831,20,RL,64.0,7488,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,393.0,Unf,0.0,815.0,1208.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,Gd,6,Typ,0,No,Attchd,RFn,2.0,632.0,TA,TA,Y,105,58,0,0,0,0,No,No,No,0,2,2006,WD,Abnorml,15
2832,20,RL,90.0,13377,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1576.0,Unf,0.0,260.0,1836.0,GasA,Gd,Y,SBrkr,1846,0,0,1846,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,495.0,TA,TA,Y,0,32,0,0,0,0,No,No,No,0,7,2006,New,Partial,14
2833,20,RL,78.0,11645,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122.0,Unf,0.0,448.0,1570.0,GasA,Ex,Y,SBrkr,1590,0,0,1590,1.0,0.0,2,1,2,1,Ex,6,Typ,0,No,Attchd,Fin,3.0,754.0,TA,TA,Y,176,80,0,0,0,0,No,No,No,0,8,2006,New,Partial,15
2834,60,RL,91.0,10984,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,Y,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,No,Attchd,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,0,No,No,No,0,5,2006,New,Partial,15
2835,20,RL,78.0,9316,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,0.0,1558.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,576.0,TA,TA,Y,100,45,0,0,0,0,No,No,No,0,3,2006,WD,Normal,15
2836,60,RL,78.0,9316,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,784,812,0,1596,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No,Attchd,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,0,No,No,No,0,6,2006,WD,Normal,15
2837,20,RL,80.0,12000,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853.0,Unf,0.0,535.0,1388.0,GasA,Gd,Y,SBrkr,1388,0,0,1388,1.0,0.0,2,0,3,1,TA,6,Typ,1,Po,Attchd,RFn,2.0,522.0,TA,TA,Y,0,58,0,0,0,0,No,No,No,0,7,2006,COD,Abnorml,52
2838,20,RL,95.0,13015,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,No,Attchd,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2006,WD,Normal,24
2839,60,RL,65.0,12438,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Ex,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,473.0,TA,TA,Y,413,91,0,0,0,0,No,No,No,0,8,2006,WD,Normal,25
2840,20,RL,68.58035714285714,8685,Pave,No,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,No,Attchd,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,No,No,No,0,5,2006,WD,Normal,22
2841,60,RL,68.0,9272,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No,Attchd,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,0,0,No,No,No,0,6,2006,WD,Normal,21
2842,60,RL,72.0,13426,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,Y,SBrkr,951,828,0,1779,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,586.0,TA,TA,Y,208,107,0,0,0,0,No,No,No,0,9,2006,WD,Normal,21
2843,60,RL,50.0,8340,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,Y,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,TA,6,Typ,0,No,Attchd,Unf,1.0,317.0,TA,TA,Y,406,36,0,0,0,0,No,No,No,0,12,2006,WD,Normal,43
2844,80,RL,42.0,10385,Pave,No,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,TA,TA,CBlock,TA,Gd,Av,ALQ,595.0,LwQ,400.0,0.0,995.0,GasA,TA,Y,SBrkr,1282,0,0,1282,0.0,1.0,2,0,3,1,TA,6,Typ,0,No,Detchd,Unf,3.0,672.0,Fa,TA,Y,386,0,0,0,0,0,No,No,No,0,4,2006,WD,Normal,31
2845,20,RL,60.0,7200,Pave,No,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,0.0,427.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,No,Detchd,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,3,2006,WD,Normal,43
2846,60,RL,68.58035714285714,9930,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No,Attchd,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,0,0,No,No,No,0,7,2006,WD,Normal,18
2847,60,RL,45.0,9468,Pave,No,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,Ex,Y,SBrkr,840,915,0,1755,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,No,No,No,0,8,2006,WD,Normal,21
2848,20,RL,68.58035714285714,11088,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,No,No,No,0,6,2006,WD,Normal,18
2849,60,RL,70.0,8726,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Ex,Y,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,Gd,8,Typ,0,No,BuiltIn,RFn,2.0,529.0,TA,TA,Y,0,108,0,0,0,0,No,No,No,0,9,2006,WD,Normal,18
2850,60,RL,67.0,10566,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Gd,TA,PConc,Gd,TA,Av,GLQ,920.0,Unf,0.0,170.0,1090.0,GasA,Ex,Y,SBrkr,1090,1124,0,2214,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,3.0,646.0,TA,TA,Y,197,80,0,0,0,0,No,No,No,0,7,2006,WD,Normal,21
2851,60,RL,68.58035714285714,21533,Pave,No,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,1065.0,GasA,Ex,Y,SBrkr,1065,984,0,2049,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,0,0,No,No,No,0,8,2006,WD,Normal,23
2852,60,RL,90.0,11250,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,No,No,No,0,5,2006,WD,Normal,22
2853,60,RL,90.0,11250,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685.0,Unf,0.0,245.0,930.0,GasA,Ex,Y,SBrkr,950,1045,0,1995,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,0,0,No,No,No,0,7,2006,WD,Normal,25
2854,120,RM,37.0,4435,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,0.0,131.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,No,Attchd,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,No,No,No,0,4,2006,WD,Normal,17
2855,20,RL,70.0,8810,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,390.0,1390.0,GasA,Ex,Y,SBrkr,1390,0,0,1390,1.0,0.0,2,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,2.0,545.0,TA,TA,Y,0,68,0,0,0,0,No,No,No,0,3,2006,WD,Normal,17
2856,60,RL,74.0,8581,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,851.0,851.0,GasA,Ex,Y,SBrkr,851,886,0,1737,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No,Attchd,RFn,2.0,578.0,TA,TA,Y,0,105,0,0,0,0,No,No,No,0,8,2006,New,Partial,14
2857,60,RL,70.0,8400,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,784,827,0,1611,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No,Attchd,RFn,2.0,572.0,TA,TA,Y,144,36,0,0,0,0,No,No,No,0,3,2006,WD,Normal,15
2858,20,RL,65.0,8772,Pave,No,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,996.0,Unf,0.0,340.0,1336.0,GasA,Ex,Y,SBrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No,Attchd,Unf,2.0,502.0,TA,TA,Y,136,43,0,0,0,0,No,No,No,0,9,2006,New,Partial,15
2859,70,RL,67.0,8777,Pave,No,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,166.0,676.0,GasA,Gd,Y,SBrkr,760,676,0,1436,1.0,0.0,2,0,3,1,TA,6,Min1,0,No,Attchd,Unf,2.0,528.0,TA,TA,Y,147,0,0,0,0,0,No,No,Shed,420,10,2006,WD,Normal,70
2860,90,RL,38.0,7840,Pave,No,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,0.0,976.0,GasA,TA,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,TA,4,Typ,0,No,No,No,0.0,0.0,No,No,Y,0,0,0,0,0,0,No,No,No,0,10,2006,WD,AdjLand,43
2861,20,RL,73.0,16133,Pave,No,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,847.0,Unf,0.0,329.0,1176.0,GasA,TA,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,Attchd,Unf,1.0,360.0,TA,TA,Y,0,92,0,0,112,0,No,No,No,0,12,2006,WD,Abnorml,51
2862,60,RL,62.0,7162,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,616.0,TA,TA,Y,168,57,0,0,0,0,No,No,No,0,5,2006,WD,Normal,17
2863,20,RL,75.0,8050,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No,100.0,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,ALQ,297.0,142.0,914.0,GasA,Ex,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,Gd,4,Typ,0,No,No,No,0.0,0.0,No,No,N,32,0,0,0,0,0,No,No,No,0,4,2006,WD,Normal,43
2864,60,RL,90.0,11060,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1150.0,1150.0,GasA,Ex,Y,SBrkr,1164,1150,0,2314,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Ex,BuiltIn,Fin,2.0,502.0,TA,TA,Y,0,274,0,0,0,0,No,No,No,0,2,2006,ConLD,Normal,17
2865,180,RM,35.0,3675,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,Basment,Fin,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,No,No,No,0,10,2006,New,Partial,15
2866,160,RM,24.0,2522,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,No,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,No,No,No,0,5,2006,WD,Normal,16
2867,50,RL,56.0,6956,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Ex,Y,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,TA,5,Typ,0,No,Attchd,Unf,1.0,265.0,TA,Po,Y,0,0,0,0,0,0,No,No,No,0,4,2006,WD,Normal,72
2868,50,RL,72.0,7822,Pave,No,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseF,846,492,0,1338,0.0,0.0,2,0,3,1,TA,7,Typ,0,No,Detchd,Unf,2.0,528.0,TA,TA,N,0,0,208,0,0,0,No,GdPrv,No,0,5,2006,WD,AdjLand,46
